cluster,segment code,segment,Family code,Family                   ,MC. Desc            ,Class code,Class                 ,Brick code,Brick,Article Code,UOM,foodcouponaccepted,weightedItem,speciality,finiteinventory,Desc,Sarla Grand,Super Vidyaranyanpur,Ascendas Park,Vijaynagar TTMC,L3 code,L3,L2 Code,L2,L1 code,L1,,RRP,MRP1,MRP2,MRP3,MRP4,MRP5
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490005141,kg,TRUE,TRUE,FALSE,TRUE,REAL LITCHI NECTAR 200 ml TPK           ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,20,20,20,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490005210,kg,TRUE,TRUE,FALSE,TRUE,TROP PR LYCHEE TWIRL 1 L TPK            ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,Combo for 99 only,99,99,99,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490005222,kg,TRUE,TRUE,FALSE,TRUE,TROP PR GUAVA 200 ml TPK                ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,20,20,20,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490005223,kg,TRUE,TRUE,FALSE,TRUE,TROP PR LYCHEE TWIRL 200 ml TPK         ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,20,20,20,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490030447,kg,TRUE,TRUE,FALSE,TRUE,REAL POMOGRANEATE 1 L TPK               ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,Save Rs 12,109,109,109,105,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490058570,kg,TRUE,TRUE,FALSE,TRUE,TROPICANA PR ORANGE 1 L TPK             ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,Combo for 99 only,99,99,99,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490058571,kg,TRUE,TRUE,FALSE,TRUE,TROPICANA PR JUICY APPLE 1 L TPK        ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,Combo for 99 only,99,99,99,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490058573,kg,TRUE,TRUE,FALSE,TRUE,TROPICANA PR JUICY APPLE 200 ml TPK     ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,20,20,20,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490249964,kg,TRUE,TRUE,FALSE,TRUE,B NATURAL JUICE MANGO MAGIC 1 L TPK     ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,99,99,99,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490249966,kg,TRUE,TRUE,FALSE,TRUE,B NATURAL JUICE PINEAPPLE POISE 1 L TPK ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,110,110,110,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490249967,kg,TRUE,TRUE,FALSE,TRUE,B NATURAL JUICE GUAVA GUSH 1 L TPK      ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,99,99,99,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490249971,kg,TRUE,TRUE,FALSE,TRUE,B NATURAL JUICE MIXD FRUIT MERRY 1 LTPK ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,99,99,99,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490249972,kg,TRUE,TRUE,FALSE,TRUE,B NATURAL APPLE AWE JUICE 1 L TPK       ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,100,100,99,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490498112,kg,TRUE,TRUE,FALSE,TRUE,B NATURAL JUICE JAMUN JOY 1 L TPK       ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,149,149,149,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490553037,kg,TRUE,TRUE,FALSE,TRUE,REAL APPLE NECTAR 1 L TPK               ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,Add Save Rs 10,99,99,99,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490558558,kg,TRUE,TRUE,FALSE,TRUE,REAL MIXED FRUIT JUICE 200 ml TPK       ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,20,20,20,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490558559,kg,TRUE,TRUE,FALSE,TRUE,REAL ORANGE JUICE 200 ml TPK            ,N,N,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,20,20,20,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490563318,kg,TRUE,TRUE,FALSE,TRUE,DLMONTE PINEAPPLE FRUIT DRINK 240 ml CAN,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,35,35,35,30,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490563319,kg,TRUE,TRUE,FALSE,TRUE,DLMONTE 4 SEASONS FRUIT DRINK 240 ml CAN,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,35,35,35,30,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490568738,kg,TRUE,TRUE,FALSE,TRUE,B NATURAL JUICE GUAVA GUSH 200 ml TPK   ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,20,20,20,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490740650,kg,TRUE,TRUE,FALSE,TRUE,DEL MONTE GREEN APPLE 240 ml CAN        ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,35,35,35,30,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,490926174,kg,TRUE,TRUE,FALSE,TRUE,TROPICANA POMEGRANATE 1 L TPK           ,N,N,N,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,110,110,110,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,491227969,kg,TRUE,TRUE,FALSE,TRUE,B NATURAL LITCHI LUSCIOUS 200 ml TPK    ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,25,25,20,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,491227970,kg,TRUE,TRUE,FALSE,TRUE,B NATURAL JAMUN JOY 200 ml TPK          ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,30,30,30,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,491229955,kg,TRUE,TRUE,FALSE,TRUE,MINUTE MAID ORANGE 1 L TPK              ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,109,109,109,99,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,491239128,kg,TRUE,TRUE,FALSE,TRUE,TROPICANA MOSAMBI 1 L TPK               ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,110,110,110,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,491239129,kg,TRUE,TRUE,FALSE,TRUE,PAPERBOAT ANAR 250 ml PCH               ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,Buy 2 Save Rs. 16,40,40,40,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,491251703,kg,TRUE,TRUE,FALSE,TRUE,TROPICANA MOSAMBI 200 ml TPK            ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,20,20,20,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,491278674,kg,TRUE,TRUE,FALSE,TRUE,TROPICANA MIXED FRUIT 500 ml TPK        ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,49,49,49,0,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,491281146,kg,TRUE,TRUE,FALSE,TRUE,MINUTE MAID LITCHI 1 L TPK              ,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,109,109,109,99,0,0
CLU001,12,Bev,1204,JUICES                   ,NECTARS             ,120401,FRUIT JUICES & DRINKS ,120401004,100 % JUICE         ,491322115,kg,TRUE,TRUE,FALSE,TRUE,TROP ESSENITAL FRUT AND VEGES 200 ml TPK,Y,Y,Y,Y,342,Fruit Juice,34,Soft Drinks & Fruit Juices,3,Drinks,,30,30,30,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,BLOCKED             ,120501,COFFEE                ,120501005,BLOCKED             ,490847025,kg,TRUE,TRUE,FALSE,TRUE,LIPTON CLEAR GREEN MINT 20S 26 g CBD    ,Y,Y,Y,Y,353,Tea,35,Tea & Coffee,3,Drinks,,140,140,140,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,BLOCKED             ,120501,COFFEE                ,120501005,BLOCKED             ,490847027,kg,TRUE,TRUE,FALSE,TRUE,LIPTON CLEAR GREEN CITRUS 20S 26 g CBD  ,Y,Y,Y,Y,353,Tea,35,Tea & Coffee,3,Drinks,,160,160,140,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490000987,kg,TRUE,TRUE,FALSE,TRUE,BRU RG CONV COFFEE 100 g PP             ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,33,33,30,33,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490000988,kg,TRUE,TRUE,FALSE,TRUE,BRU RG CONV COFFEE 200 g PP             ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,68,68,68,65,60,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490001811,kg,TRUE,TRUE,FALSE,TRUE,BRU COFFEE GRN LABEL ROAST GRD 500 g PP ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,165,165,165,160,155,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490007762,kg,TRUE,TRUE,FALSE,TRUE,COORG SPEC COFFEE POWDER 200 g PCH      ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,78,78,78,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490007763,kg,TRUE,TRUE,FALSE,TRUE,COORG SPEC COFFEE POWDER 100 g PCH      ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,40,40,40,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490018416,kg,TRUE,TRUE,FALSE,TRUE,COTHAS SPECIALITY BLEND 200 g PCH       ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,85,85,85,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490018417,kg,TRUE,TRUE,FALSE,TRUE,COTHAS SPECIALITY BLEND 500 g PCH       ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,210,210,210,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490018418,kg,TRUE,TRUE,FALSE,TRUE,COORG SPEC COFFEE POWDER 500 g PCH      ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,190,190,190,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490411586,kg,TRUE,TRUE,FALSE,TRUE,BAYER COFFEE 80 DEGREE 100GM            ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,43,43,43,40,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490411587,kg,TRUE,TRUE,FALSE,TRUE,BAYER COFFEE 80 DEGREE 200GM            ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,Buy 2 Get 1 Free,85,85,85,80,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490784860,kg,TRUE,TRUE,FALSE,TRUE,BRU SELECT POLY 100 g PP                ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,49,49,46,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490784861,kg,TRUE,TRUE,FALSE,TRUE,BRU SELECT POLY 200 g BTL               ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,105,105,90,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490816674,kg,TRUE,TRUE,FALSE,TRUE,LEO MADRAS BLEAND 500 g PP              ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,Save Rs 30,235,235,235,220,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490816675,kg,TRUE,TRUE,FALSE,TRUE,LEO MADRAS BLEAND 100 g PP              ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,Buy 2 Get 1 Free,47,47,47,44,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,GROUND COFFEE       ,120501,COFFEE                ,120501001,BLOCKED             ,490816676,kg,TRUE,TRUE,FALSE,TRUE,LEO MADRAS BLEAND 50 g PP               ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,24,24,24,22,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490000986,kg,TRUE,TRUE,FALSE,TRUE,BRU INST COFFEE 50 g PCH                ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,Save Rs 10,94,94,89,85,90,94
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490001207,kg,TRUE,TRUE,FALSE,TRUE,NESCAFE CLASSIC INSTANT COFFEE 50 g SCH ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,140,140,140,135,130,120
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490001314,kg,TRUE,TRUE,FALSE,TRUE,NESCAFE SUNRISE PREMIUM 50 g PP         ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,90,90,80,75,90,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490001318,kg,TRUE,TRUE,FALSE,TRUE,NESCAFE SUNRISE PREMIUM 200 g PP        ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,325,325,299,325,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490001991,kg,TRUE,TRUE,FALSE,TRUE,BRU INST COFFEE 200 g PP                ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,350,350,350,325,315,340
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490002010,kg,TRUE,TRUE,FALSE,TRUE,BRU INST COFFEE 100 g PP                ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,Save Rs 30,170,170,170,160,168,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490004154,kg,TRUE,TRUE,FALSE,TRUE,NESCAFE CLASSIC 25 g JAR                ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,75,75,75,70,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490004155,kg,TRUE,TRUE,FALSE,TRUE,NESCAFE CLASSIC 50 g JAR                ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,145,145,145,140,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490004156,kg,TRUE,TRUE,FALSE,TRUE,NESCAFE CLASSIC STABILO 36x200 g CBD    ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,450,450,450,425,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490476433,kg,TRUE,TRUE,FALSE,TRUE,RELIANCEKAFFE 100%P INSCOFFE 50 g 1+1 PP,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,130,130,130,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490476435,kg,TRUE,TRUE,FALSE,TRUE,RELIANCEKAFFE MXD INSTCOFFEE 50 g 1+1 PP,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,94,94,94,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490476436,kg,TRUE,TRUE,FALSE,TRUE,RELIANCEKAFFE MXD INSTCOFFE 200 g 1+1 PP,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,170,170,170,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490498730,kg,TRUE,TRUE,FALSE,TRUE,NESTLE NESCAFE GOLD 100 g PP            ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,460,460,460,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490503478,kg,TRUE,TRUE,FALSE,TRUE,NESCAFE 100 g JAR                       ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,265,265,265,250,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490507345,kg,TRUE,TRUE,FALSE,TRUE,SUNRISE PREMIUM ASEAN 24 x 50 g JAR     ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,100,100,80,75,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490568679,kg,TRUE,TRUE,FALSE,TRUE,AVEON PREMIUM INSTANT COFFEE 100 g PP   ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,199,199,199,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490568680,kg,TRUE,TRUE,FALSE,TRUE,AVEON ROYALE INSTANT COFFEE 100 g PP    ,N,N,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,325,325,325,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490568681,kg,TRUE,TRUE,FALSE,TRUE,AVEON PREMIUM INSTANT COFFEE 50 g PP    ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,109,109,109,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490568682,kg,TRUE,TRUE,FALSE,TRUE,AVEON ROYALE INSTANT COFFEE 50 g PP     ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,175,175,175,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490568683,kg,TRUE,TRUE,FALSE,TRUE,AVEON INS COFFEE CHICORY MX 50 g PP     ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,85,85,85,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490863105,kg,TRUE,TRUE,FALSE,TRUE,NESCAFE CHOCO MOCHA 48x75 g CBD         ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,100,100,100,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490871301,kg,TRUE,TRUE,FALSE,TRUE,RELIANCE KAFFE INSTANT PURE 50 g PET    ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,85,85,85,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490871302,kg,TRUE,TRUE,FALSE,TRUE,RELIANCEKAFFE INSTANT BLEND 50 g JAR    ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,70,70,70,60,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490884929,kg,TRUE,TRUE,FALSE,TRUE,BRU GOLD COFFEE 100 g PET               ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,255,255,255,245,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490884930,kg,TRUE,TRUE,FALSE,TRUE,BRU GOLD INS COFFEE 50 g PET            ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,145,145,145,140,141,130
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490884932,kg,TRUE,TRUE,FALSE,TRUE,BRU GOLD COFFEE 50 g PET                ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,135,135,135,130,120,99
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,490884935,kg,TRUE,TRUE,FALSE,TRUE,BRU GOLD COFFEE 25 g PET                ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,70,70,70,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,491121057,kg,TRUE,TRUE,FALSE,TRUE,SUNRISE COFFEE 100 g SCH                ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,140,140,140,120,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,491229858,kg,TRUE,TRUE,FALSE,TRUE,LEO ULTIMATE INSTANT COFFEE 100 g PCH   ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,185,185,185,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,491229859,kg,TRUE,TRUE,FALSE,TRUE,LEO ULTIMATE INSTANT COFFEE 50 g PCH    ,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,105,105,105,98,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,491229862,kg,TRUE,TRUE,FALSE,TRUE,LEO AROMA INST COFEE & CHICORY 100 g PCH,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,,155,155,155,0,0,0
CLU001,12,Bev,1205,TEA & COFFEE             ,INSTANT COFFEE      ,120501,COFFEE                ,120501002,BLOCKED             ,491229863,kg,TRUE,TRUE,FALSE,TRUE,LEO AROMA INST COFFEE & CHICORY 50 g PCH,Y,Y,Y,Y,351,Coffee,35,Tea & Coffee,3,Drinks,Buy 2 Get 1 Free,86,86,86,80,0,0
